t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T04:09:56Z,1,1,1,10,1,1,70,0
6,2026-09-20T04:10:02Z,1,1,1,1,1,1,70,0
11,2026-09-20T04:10:07Z,1,1,1,1,1,1,70,0
16,2026-09-20T04:10:12Z,1,1,1,1,1,1,70,0
21,2026-09-20T04:10:17Z,1,1,1,1,1,1,70,0
27,2026-09-20T04:10:23Z,1,1,1,1,1,1,70,0
32,2026-09-20T04:10:28Z,1,1,1,1,1,1,70,0
37,2026-09-20T04:10:33Z,1,1,1,1,1,1,70,0
42,2026-09-20T04:10:38Z,1,1,1,1,1,1,70,0
48,2026-09-20T04:10:44Z,1,1,1,1,1,1,70,0
53,2026-09-20T04:10:49Z,1,1,1,1,1,1,70,0
58,2026-09-20T04:10:54Z,2,1,2,2,1,91,70,1
63,2026-09-20T04:10:59Z,2,1,2,2,2,91,70,0
69,2026-09-20T04:11:05Z,2,1,2,2,2,91,70,0
74,2026-09-20T04:11:10Z,2,2,2,2,2,91,70,0
79,2026-09-20T04:11:15Z,2,2,2,2,2,91,70,0
84,2026-09-20T04:11:20Z,2,2,2,2,2,91,70,0
90,2026-09-20T04:11:26Z,2,2,2,2,2,91,70,0
95,2026-09-20T04:11:31Z,2,2,2,2,2,91,70,0
100,2026-09-20T04:11:36Z,2,2,2,2,2,91,70,0
106,2026-09-20T04:11:42Z,2,2,2,2,2,91,70,0
111,2026-09-20T04:11:47Z,2,2,2,2,2,91,70,0
116,2026-09-20T04:11:52Z,2,2,2,2,2,91,70,0
121,2026-09-20T04:11:57Z,6,2,6,6,6,485,70,0
127,2026-09-20T04:12:03Z,6,2,6,6,6,485,70,0
132,2026-09-20T04:12:08Z,6,2,6,6,6,485,70,0
137,2026-09-20T04:12:13Z,7,6,7,7,6,485,70,0
142,2026-09-20T04:12:18Z,7,6,7,7,7,485,70,0
148,2026-09-20T04:12:24Z,7,7,7,7,7,485,70,0
153,2026-09-20T04:12:29Z,7,7,7,7,7,485,70,0
158,2026-09-20T04:12:34Z,7,7,7,7,7,485,70,0
164,2026-09-20T04:12:40Z,7,7,7,7,7,485,70,0
169,2026-09-20T04:12:45Z,7,7,7,7,7,485,70,0
174,2026-09-20T04:12:50Z,7,7,7,7,7,485,70,0
180,2026-09-20T04:12:56Z,7,7,7,7,7,260,70,0
185,2026-09-20T04:13:01Z,7,7,7,7,7,260,70,0
190,2026-09-20T04:13:06Z,7,7,7,7,7,260,70,0
195,2026-09-20T04:13:11Z,7,7,7,7,7,260,70,0
201,2026-09-20T04:13:17Z,7,7,7,7,7,260,70,0
206,2026-09-20T04:13:22Z,7,7,7,7,7,260,70,0
211,2026-09-20T04:13:27Z,7,7,7,7,7,260,70,0
217,2026-09-20T04:13:33Z,7,7,7,7,7,260,70,0
222,2026-09-20T04:13:38Z,7,7,7,7,7,260,70,0
227,2026-09-20T04:13:43Z,7,7,7,7,7,260,70,0
233,2026-09-20T04:13:49Z,7,7,7,7,7,260,70,0
238,2026-09-20T04:13:54Z,10,7,10,10,7,235,70,3
243,2026-09-20T04:13:59Z,10,7,10,10,10,235,70,0
249,2026-09-20T04:14:05Z,10,7,10,10,10,235,70,0
254,2026-09-20T04:14:10Z,10,10,10,10,10,235,70,0
259,2026-09-20T04:14:15Z,10,10,10,10,10,235,70,0
265,2026-09-20T04:14:21Z,10,10,10,10,10,235,70,0
270,2026-09-20T04:14:26Z,10,10,10,10,10,235,70,0
275,2026-09-20T04:14:31Z,10,10,10,10,10,235,70,0
281,2026-09-20T04:14:37Z,10,10,10,10,10,235,70,0
286,2026-09-20T04:14:42Z,10,10,10,10,10,235,70,0
291,2026-09-20T04:14:47Z,10,10,10,10,10,235,70,0
297,2026-09-20T04:14:53Z,10,10,10,10,10,235,70,0
302,2026-09-20T04:14:58Z,10,10,10,10,10,147,70,0
307,2026-09-20T04:15:03Z,10,10,10,10,10,147,70,0
312,2026-09-20T04:15:08Z,10,10,10,10,10,147,70,0
318,2026-09-20T04:15:14Z,10,10,10,10,10,147,70,0
323,2026-09-20T04:15:19Z,10,10,10,10,10,147,70,0
328,2026-09-20T04:15:24Z,10,10,10,10,10,147,70,0
333,2026-09-20T04:15:29Z,10,10,10,10,10,147,70,0
339,2026-09-20T04:15:35Z,10,10,10,10,10,147,70,0
344,2026-09-20T04:15:40Z,10,10,10,10,10,147,70,0
349,2026-09-20T04:15:45Z,10,10,10,10,10,147,70,0
354,2026-09-20T04:15:50Z,10,10,10,10,10,147,70,0
360,2026-09-20T04:15:56Z,10,10,10,10,10,1,70,0
365,2026-09-20T04:16:01Z,10,10,10,10,10,1,70,0
370,2026-09-20T04:16:06Z,10,10,10,10,10,1,70,0
375,2026-09-20T04:16:11Z,10,10,10,10,10,1,70,0
381,2026-09-20T04:16:17Z,10,10,10,10,10,1,70,0
386,2026-09-20T04:16:22Z,10,10,10,10,10,1,70,0
391,2026-09-20T04:16:27Z,10,10,10,10,10,1,70,0
396,2026-09-20T04:16:32Z,10,10,10,10,10,1,70,0
402,2026-09-20T04:16:38Z,10,10,10,10,10,1,70,0
