t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T03:34:53Z,1,1,1,10,1,1,30,0
6,2026-09-20T03:34:59Z,1,1,1,9,1,1,30,0
11,2026-09-20T03:35:04Z,1,1,1,1,1,1,30,0
16,2026-09-20T03:35:09Z,1,1,1,1,1,1,30,0
22,2026-09-20T03:35:15Z,1,1,1,1,1,1,30,0
27,2026-09-20T03:35:20Z,1,1,1,1,1,1,30,0
32,2026-09-20T03:35:25Z,1,1,1,1,1,1,30,0
37,2026-09-20T03:35:30Z,1,1,1,1,1,1,30,0
43,2026-09-20T03:35:36Z,1,1,1,1,1,1,30,0
48,2026-09-20T03:35:41Z,1,1,1,1,1,1,30,0
53,2026-09-20T03:35:46Z,1,1,1,1,1,1,30,0
58,2026-09-20T03:35:51Z,1,1,1,1,1,1,30,0
64,2026-09-20T03:35:57Z,1,1,1,1,1,1,30,0
69,2026-09-20T03:36:02Z,1,1,1,1,1,1,30,0
74,2026-09-20T03:36:07Z,4,1,4,4,1,113,30,3
79,2026-09-20T03:36:12Z,4,1,4,4,4,113,30,0
85,2026-09-20T03:36:18Z,4,1,4,4,4,113,30,0
90,2026-09-20T03:36:23Z,4,4,4,4,4,113,30,0
95,2026-09-20T03:36:28Z,4,4,4,4,4,113,30,0
101,2026-09-20T03:36:34Z,4,4,4,4,4,113,30,0
106,2026-09-20T03:36:39Z,4,4,4,4,4,113,30,0
111,2026-09-20T03:36:44Z,4,4,4,4,4,113,30,0
116,2026-09-20T03:36:49Z,4,4,4,4,4,113,30,0
122,2026-09-20T03:36:55Z,4,4,4,4,4,113,30,0
127,2026-09-20T03:37:00Z,4,4,4,4,4,113,30,0
132,2026-09-20T03:37:05Z,4,4,4,4,4,113,30,0
138,2026-09-20T03:37:11Z,8,4,8,8,8,418,30,0
143,2026-09-20T03:37:16Z,8,4,8,8,8,418,30,0
148,2026-09-20T03:37:21Z,8,4,8,8,8,418,30,0
154,2026-09-20T03:37:27Z,10,8,10,10,8,418,30,0
159,2026-09-20T03:37:32Z,10,8,10,10,10,418,30,0
164,2026-09-20T03:37:37Z,10,10,10,10,10,418,30,0
170,2026-09-20T03:37:43Z,10,10,10,10,10,418,30,0
175,2026-09-20T03:37:48Z,10,10,10,10,10,418,30,0
180,2026-09-20T03:37:53Z,10,10,10,10,10,418,30,0
186,2026-09-20T03:37:59Z,10,10,10,10,10,418,30,0
191,2026-09-20T03:38:04Z,10,10,10,10,10,418,30,0
196,2026-09-20T03:38:09Z,10,10,10,10,10,243,30,0
201,2026-09-20T03:38:14Z,10,10,10,10,10,243,30,0
207,2026-09-20T03:38:20Z,10,10,10,10,10,243,30,0
212,2026-09-20T03:38:25Z,10,10,10,10,10,243,30,0
217,2026-09-20T03:38:30Z,10,10,10,10,10,243,30,0
223,2026-09-20T03:38:36Z,10,10,10,10,10,243,30,0
228,2026-09-20T03:38:41Z,10,10,10,10,10,243,30,0
233,2026-09-20T03:38:46Z,10,10,10,10,10,243,30,0
239,2026-09-20T03:38:52Z,10,10,10,10,10,243,30,0
244,2026-09-20T03:38:57Z,10,10,10,10,10,243,30,0
249,2026-09-20T03:39:02Z,10,10,10,10,10,243,30,0
255,2026-09-20T03:39:08Z,10,10,10,10,10,176,30,0
260,2026-09-20T03:39:13Z,10,10,10,10,10,176,30,0
265,2026-09-20T03:39:18Z,10,10,10,10,10,176,30,0
271,2026-09-20T03:39:24Z,10,10,10,10,10,176,30,0
276,2026-09-20T03:39:29Z,10,10,10,10,10,176,30,0
281,2026-09-20T03:39:34Z,10,10,10,10,10,176,30,0
286,2026-09-20T03:39:39Z,10,10,10,10,10,176,30,0
292,2026-09-20T03:39:45Z,10,10,10,10,10,176,30,0
297,2026-09-20T03:39:50Z,10,10,10,10,10,176,30,0
302,2026-09-20T03:39:55Z,10,10,10,10,10,176,30,0
308,2026-09-20T03:40:01Z,10,10,10,10,10,176,30,0
313,2026-09-20T03:40:06Z,10,10,10,10,10,176,30,0
318,2026-09-20T03:40:11Z,10,10,10,10,10,138,30,0
323,2026-09-20T03:40:16Z,10,10,10,10,10,138,30,0
329,2026-09-20T03:40:22Z,10,10,10,10,10,138,30,0
334,2026-09-20T03:40:27Z,10,10,10,10,10,138,30,0
339,2026-09-20T03:40:32Z,10,10,10,10,10,138,30,0
344,2026-09-20T03:40:37Z,10,10,10,10,10,138,30,0
350,2026-09-20T03:40:43Z,10,10,10,10,10,138,30,0
355,2026-09-20T03:40:48Z,10,10,10,10,10,138,30,0
360,2026-09-20T03:40:53Z,10,10,10,10,10,138,30,0
365,2026-09-20T03:40:58Z,10,10,10,10,10,138,30,0
371,2026-09-20T03:41:04Z,10,10,10,10,10,138,30,0
376,2026-09-20T03:41:09Z,10,10,10,10,10,1,30,0
381,2026-09-20T03:41:14Z,10,10,10,10,10,1,30,0
386,2026-09-20T03:41:19Z,10,10,10,10,10,1,30,0
392,2026-09-20T03:41:25Z,10,10,10,10,10,1,30,0
397,2026-09-20T03:41:30Z,10,10,10,10,10,1,30,0
402,2026-09-20T03:41:35Z,10,10,10,10,10,1,30,0
