t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
300,2026-09-20T06:20:32Z,10,10,10,10,10,85,50,0
306,2026-09-20T06:20:38Z,10,10,10,10,10,85,50,0
311,2026-09-20T06:20:43Z,10,10,10,10,10,85,50,0
316,2026-09-20T06:20:48Z,10,10,10,10,10,85,50,0
322,2026-09-20T06:20:54Z,10,10,10,10,10,85,50,0
327,2026-09-20T06:20:59Z,10,10,10,10,10,85,50,0
332,2026-09-20T06:21:04Z,10,10,10,10,10,1,50,0
337,2026-09-20T06:21:09Z,10,10,10,10,10,1,50,0
343,2026-09-20T06:21:15Z,10,10,10,10,10,1,50,0
348,2026-09-20T06:21:20Z,10,10,10,10,10,1,50,0
353,2026-09-20T06:21:25Z,10,10,10,10,10,1,50,0
358,2026-09-20T06:21:30Z,10,10,10,10,10,1,50,0
364,2026-09-20T06:21:36Z,10,10,10,10,10,1,50,0
369,2026-09-20T06:21:41Z,10,10,10,10,10,1,50,0
374,2026-09-20T06:21:46Z,10,10,10,10,10,1,50,0
379,2026-09-20T06:21:51Z,10,10,10,10,10,1,50,0
385,2026-09-20T06:21:57Z,10,10,10,10,10,1,50,0
390,2026-09-20T06:22:02Z,10,10,10,10,10,1,50,0
395,2026-09-20T06:22:07Z,10,10,10,10,10,1,50,0
400,2026-09-20T06:22:12Z,10,10,10,10,10,1,50,0
406,2026-09-20T06:22:18Z,10,10,10,10,10,1,50,0
411,2026-09-20T06:22:23Z,10,10,10,10,10,1,50,0
416,2026-09-20T06:22:28Z,10,10,10,10,10,1,50,0
422,2026-09-20T06:22:34Z,10,10,10,10,10,1,50,0
427,2026-09-20T06:22:39Z,10,10,10,10,10,1,50,0
432,2026-09-20T06:22:44Z,10,10,10,10,10,1,50,0
437,2026-09-20T06:22:49Z,10,10,10,10,10,1,50,0
443,2026-09-20T06:22:55Z,10,10,10,10,10,1,50,0
448,2026-09-20T06:23:00Z,10,10,10,10,10,1,50,0
453,2026-09-20T06:23:05Z,10,10,10,10,10,1,50,0
458,2026-09-20T06:23:10Z,10,10,10,10,10,1,50,0
464,2026-09-20T06:23:16Z,10,10,10,10,10,1,50,0
469,2026-09-20T06:23:21Z,10,10,10,10,10,1,50,0
474,2026-09-20T06:23:26Z,10,10,10,10,10,1,50,0
479,2026-09-20T06:23:31Z,10,10,10,10,10,1,50,0
485,2026-09-20T06:23:37Z,10,10,10,10,10,1,50,0
490,2026-09-20T06:23:42Z,10,10,10,10,10,1,50,0
495,2026-09-20T06:23:47Z,5,10,5,10,5,1,50,0
500,2026-09-20T06:23:52Z,5,10,5,10,5,1,50,0
506,2026-09-20T06:23:58Z,5,10,5,10,5,1,50,0
511,2026-09-20T06:24:03Z,5,5,5,5,5,1,50,0
516,2026-09-20T06:24:08Z,5,5,5,5,5,1,50,0
521,2026-09-20T06:24:13Z,5,5,5,5,5,1,50,0
527,2026-09-20T06:24:19Z,5,5,5,5,5,1,50,0
532,2026-09-20T06:24:24Z,5,5,5,5,5,1,50,0
537,2026-09-20T06:24:29Z,5,5,5,5,5,1,50,0
542,2026-09-20T06:24:34Z,5,5,5,5,5,1,50,0
548,2026-09-20T06:24:40Z,5,5,5,5,5,1,50,0
553,2026-09-20T06:24:45Z,2,5,2,5,2,1,50,0
