t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T04:16:58Z,1,1,1,10,1,1,70,0
6,2026-09-20T04:17:04Z,1,1,1,1,1,1,70,0
11,2026-09-20T04:17:09Z,1,1,1,1,1,1,70,0
16,2026-09-20T04:17:14Z,1,1,1,1,1,1,70,0
22,2026-09-20T04:17:20Z,1,1,1,1,1,1,70,0
27,2026-09-20T04:17:25Z,1,1,1,1,1,1,70,0
32,2026-09-20T04:17:30Z,1,1,1,1,1,1,70,0
37,2026-09-20T04:17:35Z,1,1,1,1,1,1,70,0
43,2026-09-20T04:17:41Z,1,1,1,1,1,1,70,0
48,2026-09-20T04:17:46Z,1,1,1,1,1,1,70,0
53,2026-09-20T04:17:51Z,1,1,1,1,1,1,70,0
58,2026-09-20T04:17:56Z,1,1,1,1,1,72,70,0
64,2026-09-20T04:18:02Z,1,1,1,1,1,72,70,0
69,2026-09-20T04:18:07Z,1,1,1,1,1,72,70,0
74,2026-09-20T04:18:12Z,1,1,1,1,1,72,70,0
79,2026-09-20T04:18:17Z,1,1,1,1,1,72,70,0
85,2026-09-20T04:18:23Z,1,1,1,1,1,72,70,0
90,2026-09-20T04:18:28Z,1,1,1,1,1,72,70,0
95,2026-09-20T04:18:33Z,1,1,1,1,1,72,70,0
101,2026-09-20T04:18:39Z,1,1,1,1,1,72,70,0
106,2026-09-20T04:18:44Z,1,1,1,1,1,72,70,0
111,2026-09-20T04:18:49Z,1,1,1,1,1,72,70,0
116,2026-09-20T04:18:54Z,5,1,5,5,1,500,70,1
122,2026-09-20T04:19:00Z,5,1,5,5,5,500,70,0
127,2026-09-20T04:19:05Z,5,1,5,5,5,500,70,0
132,2026-09-20T04:19:10Z,8,5,8,8,5,500,70,0
138,2026-09-20T04:19:16Z,8,5,8,8,8,500,70,0
143,2026-09-20T04:19:21Z,8,5,8,8,8,500,70,0
148,2026-09-20T04:19:26Z,8,8,8,8,8,500,70,0
154,2026-09-20T04:19:32Z,8,8,8,8,8,500,70,0
159,2026-09-20T04:19:37Z,8,8,8,8,8,500,70,0
164,2026-09-20T04:19:42Z,8,8,8,8,8,500,70,0
170,2026-09-20T04:19:48Z,8,8,8,8,8,500,70,0
175,2026-09-20T04:19:53Z,8,8,8,8,8,500,70,0
180,2026-09-20T04:19:58Z,8,8,8,8,8,296,70,0
185,2026-09-20T04:20:03Z,8,8,8,8,8,296,70,0
191,2026-09-20T04:20:09Z,8,8,8,8,8,296,70,0
196,2026-09-20T04:20:14Z,8,8,8,8,8,296,70,0
201,2026-09-20T04:20:19Z,8,8,8,8,8,296,70,0
207,2026-09-20T04:20:25Z,8,8,8,8,8,296,70,0
212,2026-09-20T04:20:30Z,8,8,8,8,8,296,70,0
217,2026-09-20T04:20:35Z,8,8,8,8,8,296,70,0
223,2026-09-20T04:20:41Z,8,8,8,8,8,296,70,0
228,2026-09-20T04:20:46Z,8,8,8,8,8,296,70,0
233,2026-09-20T04:20:51Z,8,8,8,8,8,296,70,0
239,2026-09-20T04:20:57Z,10,8,10,10,10,210,70,0
244,2026-09-20T04:21:02Z,10,8,10,10,10,210,70,0
249,2026-09-20T04:21:07Z,10,8,10,10,10,210,70,0
254,2026-09-20T04:21:12Z,10,10,10,10,10,210,70,0
260,2026-09-20T04:21:18Z,10,10,10,10,10,210,70,0
265,2026-09-20T04:21:23Z,10,10,10,10,10,210,70,0
270,2026-09-20T04:21:28Z,10,10,10,10,10,210,70,0
276,2026-09-20T04:21:34Z,10,10,10,10,10,210,70,0
281,2026-09-20T04:21:39Z,10,10,10,10,10,210,70,0
286,2026-09-20T04:21:44Z,10,10,10,10,10,210,70,0
292,2026-09-20T04:21:50Z,10,10,10,10,10,210,70,0
297,2026-09-20T04:21:55Z,10,10,10,10,10,153,70,0
302,2026-09-20T04:22:00Z,10,10,10,10,10,153,70,0
307,2026-09-20T04:22:05Z,10,10,10,10,10,153,70,0
313,2026-09-20T04:22:11Z,10,10,10,10,10,153,70,0
318,2026-09-20T04:22:16Z,10,10,10,10,10,153,70,0
323,2026-09-20T04:22:21Z,10,10,10,10,10,153,70,0
329,2026-09-20T04:22:27Z,10,10,10,10,10,153,70,0
334,2026-09-20T04:22:32Z,10,10,10,10,10,153,70,0
339,2026-09-20T04:22:37Z,10,10,10,10,10,153,70,0
344,2026-09-20T04:22:42Z,10,10,10,10,10,153,70,0
350,2026-09-20T04:22:48Z,10,10,10,10,10,153,70,0
355,2026-09-20T04:22:53Z,10,10,10,10,10,153,70,0
360,2026-09-20T04:22:58Z,10,10,10,10,10,1,70,0
365,2026-09-20T04:23:03Z,10,10,10,10,10,1,70,0
371,2026-09-20T04:23:09Z,10,10,10,10,10,1,70,0
376,2026-09-20T04:23:14Z,10,10,10,10,10,1,70,0
381,2026-09-20T04:23:19Z,10,10,10,10,10,1,70,0
386,2026-09-20T04:23:24Z,10,10,10,10,10,1,70,0
392,2026-09-20T04:23:30Z,10,10,10,10,10,1,70,0
397,2026-09-20T04:23:35Z,10,10,10,10,10,1,70,0
402,2026-09-20T04:23:40Z,10,10,10,10,10,1,70,0
