t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T06:25:01Z,1,1,1,5,1,1,50,0
5,2026-09-20T06:25:06Z,1,1,1,2,1,1,50,0
10,2026-09-20T06:25:11Z,1,1,1,1,1,1,50,0
15,2026-09-20T06:25:16Z,1,1,1,1,1,1,50,0
21,2026-09-20T06:25:22Z,1,1,1,1,1,1,50,0
26,2026-09-20T06:25:27Z,1,1,1,1,1,1,50,0
31,2026-09-20T06:25:32Z,1,1,1,1,1,1,50,0
36,2026-09-20T06:25:37Z,1,1,1,1,1,1,50,0
42,2026-09-20T06:25:43Z,1,1,1,1,1,1,50,0
47,2026-09-20T06:25:48Z,1,1,1,1,1,1,50,0
52,2026-09-20T06:25:53Z,1,1,1,1,1,1,50,0
57,2026-09-20T06:25:58Z,1,1,1,1,1,1,50,0
63,2026-09-20T06:26:04Z,1,1,1,1,1,54,50,0
68,2026-09-20T06:26:09Z,1,1,1,1,1,54,50,0
73,2026-09-20T06:26:14Z,1,1,1,1,1,54,50,0
79,2026-09-20T06:26:20Z,1,1,1,1,1,54,50,0
84,2026-09-20T06:26:25Z,1,1,1,1,1,54,50,0
89,2026-09-20T06:26:30Z,1,1,1,1,1,54,50,0
94,2026-09-20T06:26:35Z,1,1,1,1,1,54,50,0
100,2026-09-20T06:26:41Z,1,1,1,1,1,54,50,0
105,2026-09-20T06:26:46Z,1,1,1,1,1,54,50,0
110,2026-09-20T06:26:51Z,1,1,1,1,1,54,50,0
115,2026-09-20T06:26:56Z,1,1,1,1,1,54,50,0
121,2026-09-20T06:27:02Z,5,1,5,5,1,501,50,0
126,2026-09-20T06:27:07Z,5,1,5,5,5,501,50,0
131,2026-09-20T06:27:12Z,5,1,5,5,5,501,50,0
137,2026-09-20T06:27:18Z,10,5,10,10,9,501,50,0
142,2026-09-20T06:27:23Z,10,5,10,10,10,501,50,0
147,2026-09-20T06:27:28Z,10,5,10,10,10,501,50,0
152,2026-09-20T06:27:33Z,10,10,10,10,10,501,50,0
158,2026-09-20T06:27:39Z,10,10,10,10,10,501,50,0
163,2026-09-20T06:27:44Z,10,10,10,10,10,501,50,0
168,2026-09-20T06:27:49Z,10,10,10,10,10,501,50,0
174,2026-09-20T06:27:55Z,10,10,10,10,10,501,50,0
179,2026-09-20T06:28:00Z,10,10,10,10,10,292,50,0
184,2026-09-20T06:28:05Z,10,10,10,10,10,292,50,0
190,2026-09-20T06:28:11Z,10,10,10,10,10,292,50,0
195,2026-09-20T06:28:16Z,10,10,10,10,10,292,50,0
200,2026-09-20T06:28:21Z,10,10,10,10,10,292,50,0
206,2026-09-20T06:28:27Z,10,10,10,10,10,292,50,0
211,2026-09-20T06:28:32Z,10,10,10,10,10,292,50,0
216,2026-09-20T06:28:37Z,10,10,10,10,10,292,50,0
222,2026-09-20T06:28:43Z,10,10,10,10,10,292,50,0
227,2026-09-20T06:28:48Z,10,10,10,10,10,292,50,0
232,2026-09-20T06:28:53Z,10,10,10,10,10,292,50,0
237,2026-09-20T06:28:58Z,10,10,10,10,10,292,50,0
243,2026-09-20T06:29:04Z,10,10,10,10,10,159,50,0
248,2026-09-20T06:29:09Z,10,10,10,10,10,159,50,0
253,2026-09-20T06:29:14Z,10,10,10,10,10,159,50,0
258,2026-09-20T06:29:19Z,10,10,10,10,10,159,50,0
264,2026-09-20T06:29:25Z,10,10,10,10,10,159,50,0
269,2026-09-20T06:29:30Z,10,10,10,10,10,159,50,0
274,2026-09-20T06:29:35Z,10,10,10,10,10,159,50,0
279,2026-09-20T06:29:40Z,10,10,10,10,10,159,50,0
285,2026-09-20T06:29:46Z,10,10,10,10,10,159,50,0
290,2026-09-20T06:29:51Z,10,10,10,10,10,159,50,0
295,2026-09-20T06:29:56Z,10,10,10,10,10,159,50,0
300,2026-09-20T06:30:01Z,10,10,10,10,10,1,50,0
306,2026-09-20T06:30:07Z,10,10,10,10,10,1,50,0
311,2026-09-20T06:30:12Z,10,10,10,10,10,1,50,0
316,2026-09-20T06:30:17Z,10,10,10,10,10,1,50,0
321,2026-09-20T06:30:22Z,10,10,10,10,10,1,50,0
327,2026-09-20T06:30:28Z,10,10,10,10,10,1,50,0
332,2026-09-20T06:30:33Z,10,10,10,10,10,1,50,0
337,2026-09-20T06:30:38Z,10,10,10,10,10,1,50,0
343,2026-09-20T06:30:44Z,10,10,10,10,10,1,50,0
348,2026-09-20T06:30:49Z,10,10,10,10,10,1,50,0
353,2026-09-20T06:30:54Z,10,10,10,10,10,1,50,0
358,2026-09-20T06:30:59Z,10,10,10,10,10,1,50,0
364,2026-09-20T06:31:05Z,10,10,10,10,10,1,50,0
369,2026-09-20T06:31:10Z,10,10,10,10,10,1,50,0
374,2026-09-20T06:31:15Z,10,10,10,10,10,1,50,0
379,2026-09-20T06:31:20Z,10,10,10,10,10,1,50,0
385,2026-09-20T06:31:26Z,10,10,10,10,10,1,50,0
390,2026-09-20T06:31:31Z,10,10,10,10,10,1,50,0
395,2026-09-20T06:31:36Z,10,10,10,10,10,1,50,0
400,2026-09-20T06:31:41Z,10,10,10,10,10,1,50,0
406,2026-09-20T06:31:47Z,10,10,10,10,10,1,50,0
411,2026-09-20T06:31:52Z,10,10,10,10,10,1,50,0
416,2026-09-20T06:31:57Z,10,10,10,10,10,1,50,0
421,2026-09-20T06:32:02Z,10,10,10,10,10,1,50,0
427,2026-09-20T06:32:08Z,10,10,10,10,10,1,50,0
432,2026-09-20T06:32:13Z,10,10,10,10,10,1,50,0
437,2026-09-20T06:32:18Z,10,10,10,10,10,1,50,0
442,2026-09-20T06:32:23Z,10,10,10,10,10,1,50,0
448,2026-09-20T06:32:29Z,10,10,10,10,10,1,50,0
453,2026-09-20T06:32:34Z,10,10,10,10,10,1,50,0
458,2026-09-20T06:32:39Z,10,10,10,10,10,1,50,0
463,2026-09-20T06:32:44Z,10,10,10,10,10,1,50,0
469,2026-09-20T06:32:50Z,10,10,10,10,10,1,50,0
474,2026-09-20T06:32:55Z,10,10,10,10,10,1,50,0
479,2026-09-20T06:33:00Z,10,10,10,10,10,1,50,0
484,2026-09-20T06:33:05Z,10,10,10,10,10,1,50,0
490,2026-09-20T06:33:11Z,10,10,10,10,10,1,50,0
495,2026-09-20T06:33:16Z,10,10,10,10,10,1,50,0
500,2026-09-20T06:33:21Z,10,10,10,10,10,1,50,0
505,2026-09-20T06:33:26Z,10,10,10,10,10,1,50,0
511,2026-09-20T06:33:32Z,10,10,10,10,10,1,50,0
516,2026-09-20T06:33:37Z,10,10,10,10,10,1,50,0
521,2026-09-20T06:33:42Z,10,10,10,10,10,1,50,0
527,2026-09-20T06:33:48Z,10,10,10,10,10,1,50,0
532,2026-09-20T06:33:53Z,10,10,10,10,10,1,50,0
537,2026-09-20T06:33:58Z,10,10,10,10,10,1,50,0
542,2026-09-20T06:34:03Z,10,10,10,10,10,1,50,0
548,2026-09-20T06:34:09Z,10,10,10,10,10,1,50,0
553,2026-09-20T06:34:14Z,10,10,10,10,10,1,50,0
558,2026-09-20T06:34:19Z,10,10,10,10,10,1,50,0
563,2026-09-20T06:34:24Z,10,10,10,10,10,1,50,0
569,2026-09-20T06:34:30Z,10,10,10,10,10,1,50,0
574,2026-09-20T06:34:35Z,10,10,10,10,10,1,50,0
579,2026-09-20T06:34:40Z,10,10,10,10,10,1,50,0
584,2026-09-20T06:34:45Z,5,10,5,10,5,1,50,0
590,2026-09-20T06:34:51Z,5,10,5,10,5,1,50,0
595,2026-09-20T06:34:56Z,5,10,5,10,5,1,50,0
600,2026-09-20T06:35:01Z,5,5,5,8,5,1,50,0
605,2026-09-20T06:35:06Z,5,5,5,5,5,1,50,0
611,2026-09-20T06:35:12Z,5,5,5,5,5,1,50,0
616,2026-09-20T06:35:17Z,5,5,5,5,5,1,50,0
621,2026-09-20T06:35:22Z,5,5,5,5,5,1,50,0
626,2026-09-20T06:35:27Z,5,5,5,5,5,1,50,0
632,2026-09-20T06:35:33Z,5,5,5,5,5,1,50,0
637,2026-09-20T06:35:38Z,5,5,5,5,5,1,50,0
642,2026-09-20T06:35:43Z,5,5,5,5,5,1,50,0
648,2026-09-20T06:35:49Z,2,5,2,5,2,1,50,0
653,2026-09-20T06:35:54Z,2,5,2,5,2,1,50,0
658,2026-09-20T06:35:59Z,2,5,2,5,2,1,50,0
663,2026-09-20T06:36:04Z,2,2,2,2,2,1,50,0
669,2026-09-20T06:36:10Z,2,2,2,2,2,1,50,0
674,2026-09-20T06:36:15Z,2,2,2,2,2,1,50,0
