t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T13:26:04Z,5,1,5,14,1,231,50,0
5,2026-09-20T13:26:09Z,5,1,5,14,5,231,50,0
10,2026-09-20T13:26:14Z,5,1,5,11,5,231,50,0
16,2026-09-20T13:26:20Z,5,5,5,5,5,5,50,0
21,2026-09-20T13:26:25Z,5,5,5,5,5,5,50,0
26,2026-09-20T13:26:30Z,5,5,5,5,5,5,50,0
31,2026-09-20T13:26:35Z,5,5,5,5,5,5,50,0
37,2026-09-20T13:26:41Z,5,5,5,5,5,5,50,0
42,2026-09-20T13:26:46Z,5,5,5,5,5,5,50,0
47,2026-09-20T13:26:51Z,5,5,5,5,5,5,50,0
52,2026-09-20T13:26:56Z,5,5,5,5,5,5,50,0
58,2026-09-20T13:27:02Z,5,5,5,5,5,5,50,0
63,2026-09-20T13:27:07Z,5,5,5,5,5,5,50,0
68,2026-09-20T13:27:12Z,5,5,5,5,5,5,50,0
73,2026-09-20T13:27:17Z,5,5,5,5,5,1,50,0
79,2026-09-20T13:27:23Z,5,5,5,5,5,1,50,0
84,2026-09-20T13:27:28Z,5,5,5,5,5,1,50,0
89,2026-09-20T13:27:33Z,5,5,5,5,5,1,50,0
95,2026-09-20T13:27:39Z,5,5,5,5,5,1,50,0
100,2026-09-20T13:27:44Z,5,5,5,5,5,1,50,0
105,2026-09-20T13:27:49Z,5,5,5,5,5,1,50,0
110,2026-09-20T13:27:54Z,5,5,5,5,5,1,50,0
116,2026-09-20T13:28:00Z,5,5,5,5,5,1,50,0
121,2026-09-20T13:28:05Z,5,5,5,5,5,1,50,0
126,2026-09-20T13:28:10Z,5,5,5,5,5,1,50,0
132,2026-09-20T13:28:16Z,5,5,5,5,5,1,50,0
137,2026-09-20T13:28:21Z,10,5,10,10,10,226,50,0
142,2026-09-20T13:28:26Z,10,5,10,10,10,226,50,0
147,2026-09-20T13:28:31Z,10,10,10,10,10,226,50,0
153,2026-09-20T13:28:37Z,10,10,10,10,10,226,50,0
158,2026-09-20T13:28:42Z,10,10,10,10,10,226,50,0
163,2026-09-20T13:28:47Z,10,10,10,10,10,226,50,0
169,2026-09-20T13:28:53Z,10,10,10,10,10,226,50,0
174,2026-09-20T13:28:58Z,10,10,10,10,10,226,50,0
179,2026-09-20T13:29:03Z,10,10,10,10,10,226,50,0
185,2026-09-20T13:29:09Z,10,10,10,10,10,226,50,0
190,2026-09-20T13:29:14Z,10,10,10,10,10,226,50,0
195,2026-09-20T13:29:19Z,10,10,10,10,10,160,50,0
200,2026-09-20T13:29:24Z,10,10,10,10,10,160,50,0
206,2026-09-20T13:29:30Z,10,10,10,10,10,160,50,0
211,2026-09-20T13:29:35Z,10,10,10,10,10,160,50,0
