t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T04:38:00Z,1,1,1,10,1,1,50,0
5,2026-09-20T04:38:05Z,1,1,1,1,1,1,50,0
10,2026-09-20T04:38:10Z,1,1,1,1,1,1,50,0
15,2026-09-20T04:38:15Z,1,1,1,1,1,1,50,0
21,2026-09-20T04:38:21Z,1,1,1,1,1,1,50,0
26,2026-09-20T04:38:26Z,1,1,1,1,1,1,50,0
31,2026-09-20T04:38:31Z,1,1,1,1,1,1,50,0
37,2026-09-20T04:38:37Z,1,1,1,1,1,1,50,0
42,2026-09-20T04:38:42Z,1,1,1,1,1,1,50,0
47,2026-09-20T04:38:47Z,1,1,1,1,1,1,50,0
52,2026-09-20T04:38:52Z,1,1,1,1,1,1,50,0
58,2026-09-20T04:38:58Z,2,1,2,2,1,62,50,0
63,2026-09-20T04:39:03Z,2,1,2,2,2,62,50,0
68,2026-09-20T04:39:08Z,2,1,2,2,2,62,50,0
73,2026-09-20T04:39:13Z,2,2,2,2,2,62,50,0
79,2026-09-20T04:39:19Z,2,2,2,2,2,62,50,0
84,2026-09-20T04:39:24Z,2,2,2,2,2,62,50,0
89,2026-09-20T04:39:29Z,2,2,2,2,2,62,50,0
94,2026-09-20T04:39:34Z,2,2,2,2,2,62,50,0
100,2026-09-20T04:39:40Z,2,2,2,2,2,62,50,0
105,2026-09-20T04:39:45Z,2,2,2,2,2,62,50,0
110,2026-09-20T04:39:50Z,2,2,2,2,2,62,50,0
115,2026-09-20T04:39:55Z,6,2,6,6,2,391,50,4
121,2026-09-20T04:40:01Z,6,2,6,6,6,391,50,0
126,2026-09-20T04:40:06Z,6,2,6,6,6,391,50,0
131,2026-09-20T04:40:11Z,8,6,8,8,6,391,50,0
137,2026-09-20T04:40:17Z,8,6,8,8,8,391,50,0
142,2026-09-20T04:40:22Z,8,6,8,8,8,391,50,0
147,2026-09-20T04:40:27Z,8,8,8,8,8,391,50,0
152,2026-09-20T04:40:32Z,8,8,8,8,8,391,50,0
158,2026-09-20T04:40:38Z,8,8,8,8,8,391,50,0
163,2026-09-20T04:40:43Z,8,8,8,8,8,391,50,0
168,2026-09-20T04:40:48Z,8,8,8,8,8,391,50,0
174,2026-09-20T04:40:54Z,8,8,8,8,8,391,50,0
179,2026-09-20T04:40:59Z,8,8,8,8,8,152,50,0
184,2026-09-20T04:41:04Z,8,8,8,8,8,152,50,0
189,2026-09-20T04:41:09Z,8,8,8,8,8,152,50,0
195,2026-09-20T04:41:15Z,8,8,8,8,8,152,50,0
200,2026-09-20T04:41:20Z,8,8,8,8,8,152,50,0
205,2026-09-20T04:41:25Z,8,8,8,8,8,152,50,0
210,2026-09-20T04:41:30Z,8,8,8,8,8,152,50,0
216,2026-09-20T04:41:36Z,8,8,8,8,8,152,50,0
221,2026-09-20T04:41:41Z,8,8,8,8,8,152,50,0
226,2026-09-20T04:41:46Z,8,8,8,8,8,152,50,0
231,2026-09-20T04:41:51Z,8,8,8,8,8,152,50,0
237,2026-09-20T04:41:57Z,10,8,10,10,8,120,50,0
242,2026-09-20T04:42:02Z,10,8,10,10,10,120,50,0
247,2026-09-20T04:42:07Z,10,8,10,10,10,120,50,0
253,2026-09-20T04:42:13Z,10,10,10,10,10,120,50,0
258,2026-09-20T04:42:18Z,10,10,10,10,10,120,50,0
263,2026-09-20T04:42:23Z,10,10,10,10,10,120,50,0
268,2026-09-20T04:42:28Z,10,10,10,10,10,120,50,0
274,2026-09-20T04:42:34Z,10,10,10,10,10,120,50,0
279,2026-09-20T04:42:39Z,10,10,10,10,10,120,50,0
284,2026-09-20T04:42:44Z,10,10,10,10,10,120,50,0
289,2026-09-20T04:42:49Z,10,10,10,10,10,120,50,0
295,2026-09-20T04:42:55Z,10,10,10,10,10,120,50,0
300,2026-09-20T04:43:00Z,10,10,10,10,10,86,50,0
305,2026-09-20T04:43:05Z,10,10,10,10,10,86,50,0
310,2026-09-20T04:43:10Z,10,10,10,10,10,86,50,0
316,2026-09-20T04:43:16Z,10,10,10,10,10,86,50,0
321,2026-09-20T04:43:21Z,10,10,10,10,10,86,50,0
326,2026-09-20T04:43:26Z,10,10,10,10,10,86,50,0
331,2026-09-20T04:43:31Z,10,10,10,10,10,86,50,0
337,2026-09-20T04:43:37Z,10,10,10,10,10,86,50,0
342,2026-09-20T04:43:42Z,10,10,10,10,10,86,50,0
347,2026-09-20T04:43:47Z,10,10,10,10,10,86,50,0
352,2026-09-20T04:43:52Z,10,10,10,10,10,86,50,0
358,2026-09-20T04:43:58Z,10,10,10,10,10,1,50,0
363,2026-09-20T04:44:03Z,10,10,10,10,10,1,50,0
368,2026-09-20T04:44:08Z,10,10,10,10,10,1,50,0
374,2026-09-20T04:44:14Z,10,10,10,10,10,1,50,0
379,2026-09-20T04:44:19Z,10,10,10,10,10,1,50,0
384,2026-09-20T04:44:24Z,10,10,10,10,10,1,50,0
389,2026-09-20T04:44:29Z,10,10,10,10,10,1,50,0
395,2026-09-20T04:44:35Z,10,10,10,10,10,1,50,0
400,2026-09-20T04:44:40Z,10,10,10,10,10,1,50,0
