t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T06:47:50Z,1,1,1,5,1,1,50,0
5,2026-09-20T06:47:55Z,1,1,1,5,1,1,50,0
11,2026-09-20T06:48:01Z,1,1,1,5,1,1,50,0
16,2026-09-20T06:48:06Z,1,1,1,1,1,1,50,0
21,2026-09-20T06:48:11Z,1,1,1,1,1,1,50,0
26,2026-09-20T06:48:16Z,1,1,1,1,1,1,50,0
32,2026-09-20T06:48:22Z,1,1,1,1,1,1,50,0
37,2026-09-20T06:48:27Z,1,1,1,1,1,1,50,0
42,2026-09-20T06:48:32Z,1,1,1,1,1,1,50,0
47,2026-09-20T06:48:37Z,1,1,1,1,1,1,50,0
53,2026-09-20T06:48:43Z,1,1,1,1,1,1,50,0
58,2026-09-20T06:48:48Z,1,1,1,1,1,1,50,0
63,2026-09-20T06:48:53Z,1,1,1,1,1,1,50,0
69,2026-09-20T06:48:59Z,1,1,1,1,1,1,50,0
74,2026-09-20T06:49:04Z,3,1,3,3,1,140,50,0
79,2026-09-20T06:49:09Z,3,1,3,3,3,140,50,0
84,2026-09-20T06:49:14Z,3,1,3,3,3,140,50,0
90,2026-09-20T06:49:20Z,3,3,3,3,3,140,50,0
95,2026-09-20T06:49:25Z,3,3,3,3,3,140,50,0
100,2026-09-20T06:49:30Z,3,3,3,3,3,140,50,0
105,2026-09-20T06:49:35Z,3,3,3,3,3,140,50,0
111,2026-09-20T06:49:41Z,3,3,3,3,3,140,50,0
116,2026-09-20T06:49:46Z,3,3,3,3,3,140,50,0
121,2026-09-20T06:49:51Z,3,3,3,3,3,140,50,0
127,2026-09-20T06:49:57Z,3,3,3,3,3,140,50,0
132,2026-09-20T06:50:02Z,7,3,7,7,3,452,50,0
137,2026-09-20T06:50:07Z,7,3,7,7,7,452,50,0
142,2026-09-20T06:50:12Z,7,3,7,7,7,452,50,0
148,2026-09-20T06:50:18Z,9,7,9,9,7,452,50,0
153,2026-09-20T06:50:23Z,9,7,9,9,9,452,50,0
158,2026-09-20T06:50:28Z,9,7,9,9,9,452,50,0
164,2026-09-20T06:50:34Z,9,9,9,9,9,452,50,0
169,2026-09-20T06:50:39Z,9,9,9,9,9,452,50,0
174,2026-09-20T06:50:44Z,9,9,9,9,9,452,50,0
180,2026-09-20T06:50:50Z,9,9,9,9,9,452,50,0
185,2026-09-20T06:50:55Z,9,9,9,9,9,452,50,0
190,2026-09-20T06:51:00Z,9,9,9,9,9,452,50,0
195,2026-09-20T06:51:05Z,10,9,10,10,10,245,50,0
201,2026-09-20T06:51:11Z,10,9,10,10,10,245,50,0
206,2026-09-20T06:51:16Z,10,10,10,10,10,245,50,0
211,2026-09-20T06:51:21Z,10,10,10,10,10,245,50,0
217,2026-09-20T06:51:27Z,10,10,10,10,10,245,50,0
222,2026-09-20T06:51:32Z,10,10,10,10,10,245,50,0
227,2026-09-20T06:51:37Z,10,10,10,10,10,245,50,0
233,2026-09-20T06:51:43Z,10,10,10,10,10,245,50,0
238,2026-09-20T06:51:48Z,10,10,10,10,10,245,50,0
243,2026-09-20T06:51:53Z,10,10,10,10,10,245,50,0
248,2026-09-20T06:51:58Z,10,10,10,10,10,245,50,0
254,2026-09-20T06:52:04Z,10,10,10,10,10,128,50,0
259,2026-09-20T06:52:09Z,10,10,10,10,10,128,50,0
