t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T05:49:00Z,1,1,1,2,1,1,50,0
6,2026-09-20T05:49:06Z,1,1,1,2,1,1,50,0
11,2026-09-20T05:49:11Z,1,1,1,1,1,1,50,0
16,2026-09-20T05:49:16Z,1,1,1,1,1,1,50,0
21,2026-09-20T05:49:21Z,1,1,1,1,1,1,50,0
27,2026-09-20T05:49:27Z,1,1,1,1,1,1,50,0
32,2026-09-20T05:49:32Z,1,1,1,1,1,1,50,0
37,2026-09-20T05:49:37Z,1,1,1,1,1,1,50,0
42,2026-09-20T05:49:42Z,1,1,1,1,1,1,50,0
48,2026-09-20T05:49:48Z,1,1,1,1,1,1,50,0
53,2026-09-20T05:49:53Z,1,1,1,1,1,1,50,0
58,2026-09-20T05:49:58Z,1,1,1,1,1,55,50,0
63,2026-09-20T05:50:03Z,1,1,1,1,1,55,50,0
69,2026-09-20T05:50:09Z,1,1,1,1,1,55,50,0
74,2026-09-20T05:50:14Z,1,1,1,1,0,55,50,0
79,2026-09-20T05:50:19Z,1,1,1,1,1,55,50,0
85,2026-09-20T05:50:25Z,1,1,1,1,1,55,50,0
90,2026-09-20T05:50:30Z,1,1,1,1,1,55,50,0
95,2026-09-20T05:50:35Z,1,1,1,1,0,55,50,0
100,2026-09-20T05:50:40Z,1,1,1,1,1,55,50,0
106,2026-09-20T05:50:46Z,1,1,1,1,1,55,50,0
111,2026-09-20T05:50:51Z,1,1,1,1,1,55,50,0
116,2026-09-20T05:50:56Z,1,1,1,1,1,55,50,0
121,2026-09-20T05:51:01Z,5,1,5,5,5,487,50,0
127,2026-09-20T05:51:07Z,5,1,5,5,5,487,50,0
132,2026-09-20T05:51:12Z,5,1,5,5,5,487,50,0
137,2026-09-20T05:51:17Z,10,5,10,10,10,487,50,0
142,2026-09-20T05:51:22Z,10,5,10,10,10,487,50,0
148,2026-09-20T05:51:28Z,10,5,10,10,10,487,50,0
153,2026-09-20T05:51:33Z,10,10,10,10,10,487,50,0
158,2026-09-20T05:51:38Z,10,10,10,10,10,487,50,0
164,2026-09-20T05:51:44Z,10,10,10,10,10,487,50,0
169,2026-09-20T05:51:49Z,10,10,10,10,10,487,50,0
174,2026-09-20T05:51:54Z,10,10,10,10,10,487,50,0
180,2026-09-20T05:52:00Z,10,10,10,10,10,282,50,0
185,2026-09-20T05:52:05Z,10,10,10,10,10,282,50,0
190,2026-09-20T05:52:10Z,10,10,10,10,10,282,50,0
196,2026-09-20T05:52:16Z,10,10,10,10,10,282,50,0
201,2026-09-20T05:52:21Z,10,10,10,10,10,282,50,0
206,2026-09-20T05:52:26Z,10,10,10,10,10,282,50,0
211,2026-09-20T05:52:31Z,10,10,10,10,10,282,50,0
217,2026-09-20T05:52:37Z,10,10,10,10,10,282,50,0
222,2026-09-20T05:52:42Z,10,10,10,10,10,282,50,0
228,2026-09-20T05:52:48Z,10,10,10,10,10,282,50,0
233,2026-09-20T05:52:53Z,10,10,10,10,10,282,50,0
238,2026-09-20T05:52:58Z,10,10,10,10,10,157,50,0
243,2026-09-20T05:53:03Z,10,10,10,10,10,157,50,0
249,2026-09-20T05:53:09Z,10,10,10,10,10,157,50,0
254,2026-09-20T05:53:14Z,10,10,10,10,10,157,50,0
259,2026-09-20T05:53:19Z,10,10,10,10,10,157,50,0
264,2026-09-20T05:53:24Z,10,10,10,10,10,157,50,0
270,2026-09-20T05:53:30Z,10,10,10,10,10,157,50,0
275,2026-09-20T05:53:35Z,10,10,10,10,10,157,50,0
280,2026-09-20T05:53:40Z,10,10,10,10,10,157,50,0
285,2026-09-20T05:53:45Z,10,10,10,10,10,157,50,0
291,2026-09-20T05:53:51Z,10,10,10,10,10,157,50,0
296,2026-09-20T05:53:56Z,10,10,10,10,10,157,50,0
301,2026-09-20T05:54:01Z,10,10,10,10,10,1,50,0
306,2026-09-20T05:54:06Z,10,10,10,10,10,1,50,0
312,2026-09-20T05:54:12Z,10,10,10,10,10,1,50,0
317,2026-09-20T05:54:17Z,10,10,10,10,10,1,50,0
322,2026-09-20T05:54:22Z,10,10,10,10,10,1,50,0
327,2026-09-20T05:54:27Z,10,10,10,10,10,1,50,0
333,2026-09-20T05:54:33Z,10,10,10,10,10,1,50,0
338,2026-09-20T05:54:38Z,10,10,10,10,10,1,50,0
343,2026-09-20T05:54:43Z,5,10,5,10,5,1,50,0
348,2026-09-20T05:54:48Z,5,10,5,10,5,1,50,0
354,2026-09-20T05:54:54Z,5,10,5,10,5,1,50,0
359,2026-09-20T05:54:59Z,5,5,5,9,5,1,50,0
364,2026-09-20T05:55:04Z,5,5,5,5,5,1,50,0
370,2026-09-20T05:55:10Z,5,5,5,5,5,1,50,0
375,2026-09-20T05:55:15Z,5,5,5,5,5,1,50,0
380,2026-09-20T05:55:20Z,5,5,5,5,5,1,50,0
385,2026-09-20T05:55:25Z,5,5,5,5,5,1,50,0
391,2026-09-20T05:55:31Z,5,5,5,5,5,1,50,0
396,2026-09-20T05:55:36Z,5,5,5,5,5,1,50,0
401,2026-09-20T05:55:41Z,5,5,5,5,5,1,50,0
