t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T13:11:33Z,2,1,2,11,1,99,50,0
5,2026-09-20T13:11:38Z,2,1,2,11,2,99,50,0
10,2026-09-20T13:11:43Z,2,1,2,2,2,99,50,0
16,2026-09-20T13:11:49Z,2,2,2,2,2,99,50,0
21,2026-09-20T13:11:54Z,2,2,2,2,2,99,50,0
26,2026-09-20T13:11:59Z,2,2,2,2,2,99,50,0
31,2026-09-20T13:12:04Z,2,2,2,2,2,99,50,0
37,2026-09-20T13:12:10Z,2,2,2,2,2,99,50,0
42,2026-09-20T13:12:15Z,2,2,2,2,2,99,50,0
47,2026-09-20T13:12:20Z,2,2,2,2,2,1,50,0
52,2026-09-20T13:12:25Z,2,2,2,2,2,1,50,0
58,2026-09-20T13:12:31Z,2,2,2,2,2,1,50,0
63,2026-09-20T13:12:36Z,2,2,2,2,2,1,50,0
68,2026-09-20T13:12:41Z,2,2,2,2,2,1,50,0
73,2026-09-20T13:12:46Z,2,2,2,2,2,1,50,0
79,2026-09-20T13:12:52Z,2,2,2,2,2,1,50,0
84,2026-09-20T13:12:57Z,2,2,2,2,2,1,50,0
89,2026-09-20T13:13:02Z,2,2,2,2,2,1,50,0
94,2026-09-20T13:13:07Z,2,2,2,2,2,1,50,0
100,2026-09-20T13:13:13Z,2,2,2,2,2,1,50,0
105,2026-09-20T13:13:18Z,6,2,6,6,2,134,50,0
110,2026-09-20T13:13:23Z,6,2,6,6,6,134,50,0
116,2026-09-20T13:13:29Z,6,2,6,6,6,134,50,0
121,2026-09-20T13:13:34Z,6,6,6,6,6,134,50,0
126,2026-09-20T13:13:39Z,6,6,6,6,6,134,50,0
131,2026-09-20T13:13:44Z,6,6,6,6,6,134,50,0
137,2026-09-20T13:13:50Z,6,6,6,6,6,134,50,0
142,2026-09-20T13:13:55Z,6,6,6,6,6,134,50,0
147,2026-09-20T13:14:00Z,6,6,6,6,6,134,50,0
153,2026-09-20T13:14:06Z,6,6,6,6,6,134,50,0
158,2026-09-20T13:14:11Z,6,6,6,6,6,134,50,0
163,2026-09-20T13:14:16Z,10,6,10,10,6,304,50,4
169,2026-09-20T13:14:22Z,10,6,10,10,10,304,50,0
174,2026-09-20T13:14:27Z,10,6,10,10,10,304,50,0
179,2026-09-20T13:14:32Z,10,10,10,10,10,304,50,0
184,2026-09-20T13:14:37Z,10,10,10,10,10,304,50,0
190,2026-09-20T13:14:43Z,10,10,10,10,10,304,50,0
195,2026-09-20T13:14:48Z,10,10,10,10,10,304,50,0
200,2026-09-20T13:14:53Z,10,10,10,10,10,304,50,0
205,2026-09-20T13:14:58Z,10,10,10,10,10,304,50,0
211,2026-09-20T13:15:04Z,10,10,10,10,10,304,50,0
