t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T04:30:59Z,1,1,1,10,1,1,50,0
5,2026-09-20T04:31:04Z,1,1,1,1,1,1,50,0
10,2026-09-20T04:31:09Z,1,1,1,1,1,1,50,0
15,2026-09-20T04:31:14Z,1,1,1,1,1,1,50,0
21,2026-09-20T04:31:20Z,1,1,1,1,1,1,50,0
26,2026-09-20T04:31:25Z,1,1,1,1,1,1,50,0
31,2026-09-20T04:31:30Z,1,1,1,1,1,1,50,0
36,2026-09-20T04:31:35Z,1,1,1,1,1,1,50,0
42,2026-09-20T04:31:41Z,1,1,1,1,1,1,50,0
47,2026-09-20T04:31:46Z,1,1,1,1,1,1,50,0
52,2026-09-20T04:31:51Z,1,1,1,1,1,1,50,0
57,2026-09-20T04:31:56Z,2,1,2,2,1,71,50,0
63,2026-09-20T04:32:02Z,2,1,2,2,2,71,50,0
68,2026-09-20T04:32:07Z,2,1,2,2,2,71,50,0
73,2026-09-20T04:32:12Z,2,2,2,2,2,71,50,0
79,2026-09-20T04:32:18Z,2,2,2,2,2,71,50,0
84,2026-09-20T04:32:23Z,2,2,2,2,2,71,50,0
89,2026-09-20T04:32:28Z,2,2,2,2,2,71,50,0
94,2026-09-20T04:32:33Z,2,2,2,2,2,71,50,0
100,2026-09-20T04:32:39Z,2,2,2,2,2,71,50,0
105,2026-09-20T04:32:44Z,2,2,2,2,2,71,50,0
110,2026-09-20T04:32:49Z,2,2,2,2,2,71,50,0
115,2026-09-20T04:32:54Z,6,2,2,2,2,381,50,4
121,2026-09-20T04:33:00Z,6,2,6,6,6,381,50,0
126,2026-09-20T04:33:05Z,6,2,6,6,6,381,50,0
131,2026-09-20T04:33:10Z,8,6,8,8,6,381,50,2
137,2026-09-20T04:33:16Z,8,6,8,8,8,381,50,0
142,2026-09-20T04:33:21Z,8,6,8,8,8,381,50,0
147,2026-09-20T04:33:26Z,8,8,8,8,8,381,50,0
152,2026-09-20T04:33:31Z,8,8,8,8,8,381,50,0
158,2026-09-20T04:33:37Z,8,8,8,8,8,381,50,0
163,2026-09-20T04:33:42Z,8,8,8,8,8,381,50,0
168,2026-09-20T04:33:47Z,8,8,8,8,8,381,50,0
173,2026-09-20T04:33:52Z,8,8,8,8,8,381,50,0
179,2026-09-20T04:33:58Z,8,8,8,8,8,159,50,0
184,2026-09-20T04:34:03Z,8,8,8,8,8,159,50,0
189,2026-09-20T04:34:08Z,8,8,8,8,8,159,50,0
194,2026-09-20T04:34:13Z,8,8,8,8,8,159,50,0
200,2026-09-20T04:34:19Z,8,8,8,8,8,159,50,0
205,2026-09-20T04:34:24Z,8,8,8,8,8,159,50,0
210,2026-09-20T04:34:29Z,8,8,8,8,8,159,50,0
216,2026-09-20T04:34:35Z,8,8,8,8,8,159,50,0
221,2026-09-20T04:34:40Z,8,8,8,8,8,159,50,0
226,2026-09-20T04:34:45Z,8,8,8,8,8,159,50,0
231,2026-09-20T04:34:50Z,8,8,8,8,8,159,50,0
237,2026-09-20T04:34:56Z,10,8,10,10,8,120,50,0
242,2026-09-20T04:35:01Z,10,8,10,10,10,120,50,0
247,2026-09-20T04:35:06Z,10,8,10,10,10,120,50,0
252,2026-09-20T04:35:11Z,10,10,10,10,10,120,50,0
258,2026-09-20T04:35:17Z,10,10,10,10,10,120,50,0
263,2026-09-20T04:35:22Z,10,10,10,10,10,120,50,0
268,2026-09-20T04:35:27Z,10,10,10,10,10,120,50,0
274,2026-09-20T04:35:33Z,10,10,10,10,10,120,50,0
279,2026-09-20T04:35:38Z,10,10,10,10,10,120,50,0
284,2026-09-20T04:35:43Z,10,10,10,10,10,120,50,0
289,2026-09-20T04:35:48Z,10,10,10,10,10,120,50,0
295,2026-09-20T04:35:54Z,10,10,10,10,10,120,50,0
300,2026-09-20T04:35:59Z,10,10,10,10,10,87,50,0
305,2026-09-20T04:36:04Z,10,10,10,10,10,87,50,0
310,2026-09-20T04:36:09Z,10,10,10,10,10,87,50,0
316,2026-09-20T04:36:15Z,10,10,10,10,10,87,50,0
321,2026-09-20T04:36:20Z,10,10,10,10,10,87,50,0
326,2026-09-20T04:36:25Z,10,10,10,10,10,87,50,0
331,2026-09-20T04:36:30Z,10,10,10,10,10,87,50,0
337,2026-09-20T04:36:36Z,10,10,10,10,10,87,50,0
342,2026-09-20T04:36:41Z,10,10,10,10,10,87,50,0
347,2026-09-20T04:36:46Z,10,10,10,10,10,87,50,0
353,2026-09-20T04:36:52Z,10,10,10,10,10,87,50,0
358,2026-09-20T04:36:57Z,10,10,10,10,10,1,50,0
363,2026-09-20T04:37:02Z,10,10,10,10,10,1,50,0
368,2026-09-20T04:37:07Z,10,10,10,10,10,1,50,0
374,2026-09-20T04:37:13Z,10,10,10,10,10,1,50,0
379,2026-09-20T04:37:18Z,10,10,10,10,10,1,50,0
384,2026-09-20T04:37:23Z,10,10,10,10,10,1,50,0
389,2026-09-20T04:37:28Z,10,10,10,10,10,1,50,0
395,2026-09-20T04:37:34Z,10,10,10,10,10,1,50,0
400,2026-09-20T04:37:39Z,10,10,10,10,10,1,50,0
