t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T03:27:56Z,1,1,1,1,1,1,30,0
6,2026-09-20T03:28:02Z,1,1,1,1,1,1,30,0
11,2026-09-20T03:28:07Z,1,1,1,1,1,1,30,0
16,2026-09-20T03:28:12Z,1,1,1,1,1,1,30,0
21,2026-09-20T03:28:17Z,1,1,1,1,1,1,30,0
27,2026-09-20T03:28:23Z,1,1,1,1,1,1,30,0
32,2026-09-20T03:28:28Z,1,1,1,1,1,1,30,0
37,2026-09-20T03:28:33Z,1,1,1,1,1,1,30,0
42,2026-09-20T03:28:38Z,1,1,1,1,1,1,30,0
48,2026-09-20T03:28:44Z,1,1,1,1,1,1,30,0
53,2026-09-20T03:28:49Z,1,1,1,1,1,1,30,0
58,2026-09-20T03:28:54Z,1,1,1,1,1,1,30,0
63,2026-09-20T03:28:59Z,1,1,1,1,1,1,30,0
69,2026-09-20T03:29:05Z,1,1,1,1,0,1,30,0
74,2026-09-20T03:29:10Z,3,1,3,3,1,89,30,0
79,2026-09-20T03:29:15Z,3,1,3,3,3,89,30,0
85,2026-09-20T03:29:21Z,3,1,3,3,3,89,30,0
90,2026-09-20T03:29:26Z,3,3,3,3,3,89,30,0
95,2026-09-20T03:29:31Z,3,3,3,3,3,89,30,0
100,2026-09-20T03:29:36Z,3,3,3,3,3,89,30,0
106,2026-09-20T03:29:42Z,3,3,3,3,3,89,30,0
111,2026-09-20T03:29:47Z,3,3,3,3,3,89,30,0
116,2026-09-20T03:29:52Z,3,3,3,3,3,89,30,0
122,2026-09-20T03:29:58Z,3,3,3,3,3,89,30,0
127,2026-09-20T03:30:03Z,3,3,3,3,3,89,30,0
132,2026-09-20T03:30:08Z,7,3,7,7,3,451,30,0
137,2026-09-20T03:30:13Z,7,3,7,7,7,451,30,0
143,2026-09-20T03:30:19Z,7,3,7,7,7,451,30,0
148,2026-09-20T03:30:24Z,10,7,10,10,10,451,30,0
153,2026-09-20T03:30:29Z,10,7,10,10,10,451,30,0
159,2026-09-20T03:30:35Z,10,7,10,10,10,451,30,0
164,2026-09-20T03:30:40Z,10,10,10,10,10,451,30,0
169,2026-09-20T03:30:45Z,10,10,10,10,10,451,30,0
174,2026-09-20T03:30:50Z,10,10,10,10,10,451,30,0
180,2026-09-20T03:30:56Z,10,10,10,10,10,451,30,0
185,2026-09-20T03:31:01Z,10,10,10,10,10,451,30,0
190,2026-09-20T03:31:06Z,10,10,10,10,10,451,30,0
196,2026-09-20T03:31:12Z,10,10,10,10,10,261,30,0
201,2026-09-20T03:31:17Z,10,10,10,10,10,261,30,0
206,2026-09-20T03:31:22Z,10,10,10,10,10,261,30,0
212,2026-09-20T03:31:28Z,10,10,10,10,10,261,30,0
217,2026-09-20T03:31:33Z,10,10,10,10,10,261,30,0
222,2026-09-20T03:31:38Z,10,10,10,10,10,261,30,0
228,2026-09-20T03:31:44Z,10,10,10,10,10,261,30,0
233,2026-09-20T03:31:49Z,10,10,10,10,10,261,30,0
238,2026-09-20T03:31:54Z,10,10,10,10,10,261,30,0
243,2026-09-20T03:31:59Z,10,10,10,10,10,261,30,0
249,2026-09-20T03:32:05Z,10,10,10,10,10,261,30,0
254,2026-09-20T03:32:10Z,10,10,10,10,10,177,30,0
259,2026-09-20T03:32:15Z,10,10,10,10,10,177,30,0
265,2026-09-20T03:32:21Z,10,10,10,10,10,177,30,0
270,2026-09-20T03:32:26Z,10,10,10,10,10,177,30,0
275,2026-09-20T03:32:31Z,10,10,10,10,10,177,30,0
281,2026-09-20T03:32:37Z,10,10,10,10,10,177,30,0
286,2026-09-20T03:32:42Z,10,10,10,10,10,177,30,0
291,2026-09-20T03:32:47Z,10,10,10,10,10,177,30,0
297,2026-09-20T03:32:53Z,10,10,10,10,10,177,30,0
302,2026-09-20T03:32:58Z,10,10,10,10,10,177,30,0
307,2026-09-20T03:33:03Z,10,10,10,10,10,177,30,0
312,2026-09-20T03:33:08Z,10,10,10,10,10,146,30,0
318,2026-09-20T03:33:14Z,10,10,10,10,10,146,30,0
323,2026-09-20T03:33:19Z,10,10,10,10,10,146,30,0
328,2026-09-20T03:33:24Z,10,10,10,10,10,146,30,0
333,2026-09-20T03:33:29Z,10,10,10,10,10,146,30,0
339,2026-09-20T03:33:35Z,10,10,10,10,10,146,30,0
344,2026-09-20T03:33:40Z,10,10,10,10,10,146,30,0
349,2026-09-20T03:33:45Z,10,10,10,10,10,146,30,0
354,2026-09-20T03:33:50Z,10,10,10,10,10,146,30,0
360,2026-09-20T03:33:56Z,10,10,10,10,10,146,30,0
365,2026-09-20T03:34:01Z,10,10,10,10,10,146,30,0
370,2026-09-20T03:34:06Z,10,10,10,10,10,146,30,0
375,2026-09-20T03:34:11Z,10,10,10,10,10,1,30,0
381,2026-09-20T03:34:17Z,10,10,10,10,10,1,30,0
386,2026-09-20T03:34:22Z,10,10,10,10,10,1,30,0
391,2026-09-20T03:34:27Z,10,10,10,10,10,1,30,0
396,2026-09-20T03:34:32Z,10,10,10,10,10,1,30,0
402,2026-09-20T03:34:38Z,10,10,10,10,10,1,30,0
