t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
606,2026-09-20T06:46:36Z,10,10,10,10,10,1,50,0
612,2026-09-20T06:46:42Z,10,10,10,10,10,1,50,0
617,2026-09-20T06:46:47Z,5,10,5,10,5,1,50,0
622,2026-09-20T06:46:52Z,5,10,5,10,5,1,50,0
627,2026-09-20T06:46:57Z,5,10,5,10,5,1,50,0
633,2026-09-20T06:47:03Z,5,5,5,5,5,1,50,0
638,2026-09-20T06:47:08Z,5,5,5,5,5,1,50,0
643,2026-09-20T06:47:13Z,5,5,5,5,5,1,50,0
648,2026-09-20T06:47:18Z,5,5,5,5,5,1,50,0
654,2026-09-20T06:47:24Z,5,5,5,5,5,1,50,0
659,2026-09-20T06:47:29Z,5,5,5,5,5,1,50,0
664,2026-09-20T06:47:34Z,5,5,5,5,5,1,50,0
670,2026-09-20T06:47:40Z,5,5,5,5,5,1,50,0
