t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
0,2026-09-20T04:23:56Z,1,1,1,10,1,1,70,0
5,2026-09-20T04:24:01Z,1,1,1,8,1,1,70,0
11,2026-09-20T04:24:07Z,1,1,1,1,1,1,70,0
16,2026-09-20T04:24:12Z,1,1,1,1,1,1,70,0
21,2026-09-20T04:24:17Z,1,1,1,1,1,1,70,0
26,2026-09-20T04:24:22Z,1,1,1,1,1,1,70,0
32,2026-09-20T04:24:28Z,1,1,1,1,1,1,70,0
37,2026-09-20T04:24:33Z,1,1,1,1,1,1,70,0
42,2026-09-20T04:24:38Z,1,1,1,1,1,1,70,0
47,2026-09-20T04:24:43Z,1,1,1,1,1,1,70,0
53,2026-09-20T04:24:49Z,1,1,1,1,1,1,70,0
58,2026-09-20T04:24:54Z,1,1,1,1,1,1,70,0
63,2026-09-20T04:24:59Z,2,1,2,2,2,93,70,0
68,2026-09-20T04:25:04Z,2,1,2,2,2,93,70,0
74,2026-09-20T04:25:10Z,2,2,2,2,2,93,70,0
79,2026-09-20T04:25:15Z,2,2,2,2,2,93,70,0
84,2026-09-20T04:25:20Z,2,2,2,2,2,93,70,0
89,2026-09-20T04:25:25Z,2,2,2,2,2,93,70,0
95,2026-09-20T04:25:31Z,2,2,2,2,2,93,70,0
100,2026-09-20T04:25:36Z,2,2,2,2,2,93,70,0
105,2026-09-20T04:25:41Z,2,2,2,2,2,93,70,0
111,2026-09-20T04:25:47Z,2,2,2,2,2,93,70,0
116,2026-09-20T04:25:52Z,2,2,2,2,2,93,70,0
121,2026-09-20T04:25:57Z,6,2,6,6,2,488,70,0
126,2026-09-20T04:26:02Z,6,2,6,6,6,488,70,0
132,2026-09-20T04:26:08Z,6,2,6,6,6,488,70,0
137,2026-09-20T04:26:13Z,7,6,7,7,6,488,70,0
142,2026-09-20T04:26:18Z,7,6,7,7,7,488,70,0
148,2026-09-20T04:26:24Z,7,6,7,7,7,488,70,0
153,2026-09-20T04:26:29Z,7,7,7,7,7,488,70,0
158,2026-09-20T04:26:34Z,7,7,7,7,7,488,70,0
164,2026-09-20T04:26:40Z,7,7,7,7,7,488,70,0
169,2026-09-20T04:26:45Z,7,7,7,7,7,488,70,0
174,2026-09-20T04:26:50Z,7,7,7,7,7,488,70,0
180,2026-09-20T04:26:56Z,8,7,8,8,7,277,70,0
185,2026-09-20T04:27:01Z,8,7,8,8,8,277,70,0
190,2026-09-20T04:27:06Z,8,7,8,8,8,277,70,0
196,2026-09-20T04:27:12Z,8,8,8,8,8,277,70,0
201,2026-09-20T04:27:17Z,8,8,8,8,8,277,70,0
206,2026-09-20T04:27:22Z,8,8,8,8,8,277,70,0
212,2026-09-20T04:27:28Z,8,8,8,8,8,277,70,0
217,2026-09-20T04:27:33Z,8,8,8,8,8,277,70,0
222,2026-09-20T04:27:38Z,8,8,8,8,8,277,70,0
228,2026-09-20T04:27:44Z,8,8,8,8,8,277,70,0
233,2026-09-20T04:27:49Z,8,8,8,8,8,277,70,0
238,2026-09-20T04:27:54Z,10,8,8,8,8,219,70,2
244,2026-09-20T04:28:00Z,10,8,10,10,10,219,70,0
249,2026-09-20T04:28:05Z,10,8,10,10,10,219,70,0
254,2026-09-20T04:28:10Z,10,10,10,10,10,219,70,0
259,2026-09-20T04:28:15Z,10,10,10,10,10,219,70,0
265,2026-09-20T04:28:21Z,10,10,10,10,10,219,70,0
270,2026-09-20T04:28:26Z,10,10,10,10,10,219,70,0
275,2026-09-20T04:28:31Z,10,10,10,10,10,219,70,0
281,2026-09-20T04:28:37Z,10,10,10,10,10,219,70,0
286,2026-09-20T04:28:42Z,10,10,10,10,10,219,70,0
291,2026-09-20T04:28:47Z,10,10,10,10,10,219,70,0
297,2026-09-20T04:28:53Z,10,10,10,10,10,219,70,0
302,2026-09-20T04:28:58Z,10,10,10,10,10,151,70,0
307,2026-09-20T04:29:03Z,10,10,10,10,10,151,70,0
312,2026-09-20T04:29:08Z,10,10,10,10,10,151,70,0
318,2026-09-20T04:29:14Z,10,10,10,10,10,151,70,0
323,2026-09-20T04:29:19Z,10,10,10,10,10,151,70,0
328,2026-09-20T04:29:24Z,10,10,10,10,10,151,70,0
333,2026-09-20T04:29:29Z,10,10,10,10,10,151,70,0
339,2026-09-20T04:29:35Z,10,10,10,10,10,151,70,0
344,2026-09-20T04:29:40Z,10,10,10,10,10,151,70,0
349,2026-09-20T04:29:45Z,10,10,10,10,10,151,70,0
354,2026-09-20T04:29:50Z,10,10,10,10,10,151,70,0
360,2026-09-20T04:29:56Z,10,10,10,10,10,1,70,0
365,2026-09-20T04:30:01Z,10,10,10,10,10,1,70,0
370,2026-09-20T04:30:06Z,10,10,10,10,10,1,70,0
375,2026-09-20T04:30:11Z,10,10,10,10,10,1,70,0
381,2026-09-20T04:30:17Z,10,10,10,10,10,1,70,0
386,2026-09-20T04:30:22Z,10,10,10,10,10,1,70,0
391,2026-09-20T04:30:27Z,10,10,10,10,10,1,70,0
396,2026-09-20T04:30:33Z,10,10,10,10,10,1,70,0
402,2026-09-20T04:30:38Z,10,10,10,10,10,1,70,0
