t_rel,timestamp_utc,replicas_desejadas,replicas_hpa,replicas_deploy,replicas_pods,replicas_prontas,cpu_atual_pct,cpu_alvo_pct,pods_pendentes
243,2026-09-20T05:45:35Z,10,10,10,10,10,263,50,0
249,2026-09-20T05:45:41Z,10,10,10,10,10,263,50,0
254,2026-09-20T05:45:46Z,10,10,10,10,10,263,50,0
259,2026-09-20T05:45:51Z,10,10,10,10,10,263,50,0
264,2026-09-20T05:45:56Z,10,10,10,10,10,263,50,0
270,2026-09-20T05:46:02Z,10,10,10,10,10,86,50,0
275,2026-09-20T05:46:07Z,10,10,10,10,10,86,50,0
280,2026-09-20T05:46:12Z,10,10,10,10,10,86,50,0
285,2026-09-20T05:46:17Z,10,10,10,10,10,86,50,0
291,2026-09-20T05:46:23Z,10,10,10,10,10,86,50,0
296,2026-09-20T05:46:28Z,10,10,10,10,10,86,50,0
301,2026-09-20T05:46:33Z,10,10,10,10,10,86,50,0
307,2026-09-20T05:46:39Z,10,10,10,10,10,86,50,0
312,2026-09-20T05:46:44Z,10,10,10,10,10,86,50,0
317,2026-09-20T05:46:49Z,10,10,10,10,10,86,50,0
322,2026-09-20T05:46:54Z,10,10,10,10,10,86,50,0
328,2026-09-20T05:47:00Z,10,10,10,10,10,1,50,0
333,2026-09-20T05:47:05Z,10,10,10,10,10,1,50,0
338,2026-09-20T05:47:10Z,10,10,10,10,10,1,50,0
343,2026-09-20T05:47:15Z,10,10,10,10,10,1,50,0
349,2026-09-20T05:47:21Z,10,10,10,10,10,1,50,0
354,2026-09-20T05:47:26Z,10,10,10,10,10,1,50,0
359,2026-09-20T05:47:31Z,10,10,10,10,10,1,50,0
364,2026-09-20T05:47:36Z,10,10,10,10,10,1,50,0
370,2026-09-20T05:47:42Z,10,10,10,10,10,1,50,0
375,2026-09-20T05:47:47Z,5,10,5,10,5,1,50,0
380,2026-09-20T05:47:52Z,5,10,5,10,5,1,50,0
385,2026-09-20T05:47:57Z,5,10,5,10,5,1,50,0
391,2026-09-20T05:48:03Z,5,5,5,5,5,1,50,0
396,2026-09-20T05:48:08Z,5,5,5,5,5,1,50,0
401,2026-09-20T05:48:13Z,5,5,5,5,5,1,50,0
406,2026-09-20T05:48:18Z,5,5,5,5,5,1,50,0
412,2026-09-20T05:48:24Z,5,5,5,5,5,1,50,0
417,2026-09-20T05:48:29Z,5,5,5,5,5,1,50,0
422,2026-09-20T05:48:34Z,5,5,5,5,5,1,50,0
427,2026-09-20T05:48:39Z,5,5,5,5,5,1,50,0
433,2026-09-20T05:48:45Z,2,5,2,5,2,1,50,0
